time,ax,ay,az,atotal
0.012323141098022461,-1.12,0.84,0.92,1.67
0.018221139907836914,-0.6,1.07,1.28,1.77
0.020334243774414062,-0.1,0.94,0.8,1.23
0.030393123626708984,0.63,1.14,-0.28,1.33
0.041683197021484375,1.78,2.29,-1.33,3.19
0.05076718330383301,0.94,1.63,-1.77,2.58
0.06066703796386719,-0.09,0.37,-1.03,1.09
0.07174515724182129,-0.31,0.7,-0.16,0.78
0.08101415634155273,-0.3,0.68,1.19,1.4
0.0921781063079834,-0.35,0.65,1.99,2.12
0.10109901428222656,-0.14,0.6,2.03,2.12
0.11133718490600586,0.35,0.59,1.8,1.92
0.1213381290435791,0.92,0.65,0.92,1.45
0.1314072608947754,1.25,0.64,0.25,1.42
0.14254522323608398,1.22,0.64,-0.27,1.4
0.1516261100769043,0.69,0.69,-0.88,1.31
0.16169404983520508,0.06,0.65,-1.28,1.43
0.17290830612182617,-0.54,0.36,-1.21,1.37
0.18187522888183594,-0.65,-0.56,-0.35,0.92
0.1933431625366211,-0.15,-0.99,1.4,1.72
0.2021040916442871,0.37,-0.82,2.67,2.81
0.21210217475891113,0.39,-1.23,3.03,3.29
0.22215008735656738,0.37,-1.44,3.57,3.86
0.2325901985168457,0.04,-1.02,2.78,2.96
0.24361705780029297,-0.57,-0.84,2.18,2.4
0.25248098373413086,-0.56,-0.93,0.84,1.37
0.2623872756958008,0.03,-0.87,-1.6,1.82
0.27388906478881836,0.67,-0.53,-4.05,4.13
0.2886042594909668,1.45,-0.29,-4.34,4.58
0.29395103454589844,2.01,-0.14,-3.4,3.95
0.30296802520751953,2.34,-0.15,-1.3,2.68
0.3128700256347656,2.22,-0.15,0.38,2.25
0.32296228408813477,1.44,-0.07,1.48,2.06
0.3331589698791504,0.28,-0.07,1.13,1.16
0.3445441722869873,-0.53,-0.28,0.11,0.6
0.3533661365509033,-1.2,-0.47,-0.67,1.45
0.36336803436279297,-1.37,-0.63,-0.59,1.61
0.3735532760620117,-0.77,-0.83,-0.01,1.13
0.3890390396118164,0.17,-0.78,0.8,1.13
0.39478206634521484,0.7,-0.42,0.8,1.14
0.4037289619445801,0.31,-0.05,-0.02,0.31
0.41362524032592773,0.0,0.14,-1.3,1.3
0.4237833023071289,2.76,1.24,-1.94,3.59
0.4339790344238281,4.74,2.71,-0.56,5.48
0.44518327713012695,1.94,1.11,-1.2,2.53
0.45409417152404785,-0.23,-0.7,-0.2,0.76
0.46402597427368164,-1.24,-1.72,0.94,2.31
0.47428011894226074,-1.53,-1.92,1.21,2.73
0.4891951084136963,-0.81,-1.62,1.7,2.48
0.4956061840057373,-0.14,-0.9,2.12,2.3
0.5044891834259033,-0.05,-0.61,2.51,2.58
0.5145082473754883,-0.12,-0.63,1.13,1.29
0.5246140956878662,0.25,-0.19,-0.94,0.99
0.5347840785980225,1.06,0.26,-2.29,2.53
0.5460851192474365,1.57,0.15,-2.2,2.7
0.5549521446228027,1.41,0.3,-2.58,2.95
0.5648601055145264,0.52,-0.35,-2.8,2.86
0.5750441551208496,-0.7,-1.13,-2.23,2.59
0.5884079933166504,-2.03,-1.58,-1.98,3.24
0.5962891578674316,-2.04,-1.88,-1.36,3.08
0.6053051948547363,-1.43,-1.69,-1.92,2.93
0.6152629852294922,-0.3,-0.99,-2.9,3.07
0.6253631114959717,0.78,-0.71,-3.59,3.74
0.6355271339416504,1.73,-0.6,-3.8,4.21
0.6468691825866699,2.3,-0.48,-3.61,4.3
0.6557250022888184,1.99,-1.04,-2.73,3.53
0.6660270690917969,1.94,-0.92,-2.08,2.98
0.6758060455322266,2.98,0.32,-0.03,2.99
0.6884081363677979,-0.24,-0.21,0.39,0.5
0.6971721649169922,-0.01,-0.32,-0.39,0.5
0.7060401439666748,0.49,0.05,1.05,1.15
0.7163629531860352,0.09,-0.37,1.27,1.32
0.7262670993804932,-0.43,-0.79,1.14,1.45
0.7363190650939941,-0.6,-0.73,0.75,1.2
0.7476770877838135,-0.69,-1.43,0.86,1.8
0.7565271854400635,-1.4,-2.79,1.07,3.29
0.7677860260009766,-2.01,-3.06,1.04,3.8
0.7767541408538818,-2.23,-3.13,0.77,3.91
0.7893540859222412,-2.41,-2.79,0.13,3.68
0.798058032989502,-2.58,-2.53,-0.66,3.67
0.8067831993103027,-2.58,-2.13,-1.2,3.55
0.816864013671875,-1.28,-1.2,-1.26,2.16
0.8271350860595703,3.55,2.12,0.1,4.13
0.8373003005981445,3.07,3.09,-1.05,4.48
0.8488280773162842,1.38,2.05,-2.64,3.61
0.8574461936950684,-0.15,-0.06,-1.87,1.87
0.8684539794921875,-1.95,-2.26,-1.32,3.26
0.8775701522827148,-1.87,-3.0,0.16,3.53
0.8894641399383545,-2.52,-2.14,0.23,3.31
0.8994569778442383,-3.69,-1.9,0.28,4.15
0.9076852798461914,-4.39,-2.85,0.07,5.23
0.9178471565246582,-4.21,-2.88,-0.77,5.15
0.927886962890625,-3.79,-2.18,-1.37,4.58
0.9381632804870605,-3.4,-1.92,-1.71,4.26
0.9496612548828125,-3.16,-1.84,-1.53,3.96
0.9580841064453125,-2.27,-1.04,0.03,2.49
0.9693071842193604,-1.65,-0.19,1.82,2.46
0.9782872200012207,-0.91,0.42,2.66,2.84
0.9887971878051758,-0.17,0.44,2.0,2.05
1.0000519752502441,0.02,0.12,1.16,1.16
1.0086150169372559,0.03,0.38,0.97,1.04
1.0185632705688477,0.24,1.46,0.45,1.54
1.0288000106811523,1.27,3.12,-0.43,3.39
1.0386390686035156,2.2,4.2,-1.22,4.89
1.0506172180175781,1.37,2.84,-1.35,3.43
1.0588970184326172,-1.14,-0.24,-0.96,1.5
1.0699331760406494,-1.46,-0.06,0.16,1.46
1.0790061950683594,-1.42,0.93,1.58,2.31
1.0889360904693604,-1.85,1.0,2.46,3.23
1.1007881164550781,-1.08,0.36,2.65,2.88
1.1092381477355957,0.0,0.25,2.27,2.28
1.1194629669189453,0.85,0.78,2.47,2.72
1.1294541358947754,1.19,0.65,3.23,3.5
1.1395251750946045,1.19,0.4,3.2,3.43
1.1510930061340332,0.7,0.54,3.18,3.3
1.1596851348876953,-0.02,0.22,3.05,3.05
1.173220157623291,-0.64,-0.12,2.61,2.69
1.1797232627868652,-0.73,-0.24,2.73,2.83
1.1899631023406982,-0.06,-0.42,2.63,2.66
1.201179027557373,0.33,-0.34,2.08,2.13
1.2100162506103516,0.74,0.1,2.25,2.37
1.2202861309051514,1.13,0.62,2.31,2.64
1.230283260345459,1.67,1.02,2.18,2.92
1.2403621673583984,1.87,0.83,2.43,3.17
1.251798152923584,1.51,0.08,2.6,3.0
1.2605621814727783,1.34,-0.56,2.1,2.55
1.2747271060943604,0.95,-0.71,1.95,2.28
1.2805700302124023,0.36,-0.45,1.22,1.34
1.290804147720337,-0.08,-0.28,-0.5,0.57
1.302056074142456,-0.19,-0.47,-1.91,1.97
1.3110170364379883,-0.37,-0.66,-2.25,2.37
1.321122169494629,-0.4,-0.74,-2.23,2.38
1.3311042785644531,-0.59,-0.66,-1.64,1.86
1.3411822319030762,-0.59,-0.21,-0.49,0.79
1.3529810905456543,-0.53,0.07,0.35,0.63
1.3614211082458496,-0.22,0.1,0.26,0.35
1.3713901042938232,0.46,-0.23,-0.58,0.77
1.3815102577209473,0.9,-1.51,-0.71,1.89
1.3915891647338867,1.14,-2.43,0.41,2.71
