time,ax,ay,az,atotal
0.005412101745605469,-0.02,-0.22,0.54,0.58
0.010930061340332031,-0.19,-0.28,0.5,0.6
0.020209312438964844,-0.15,-0.3,0.79,0.85
0.030246257781982422,-0.12,-0.34,1.11,1.16
0.040390968322753906,-0.05,-0.26,1.2,1.22
0.05017709732055664,0.0,-0.37,1.0,1.06
0.06039309501647949,0.13,-0.26,0.9,0.94
0.07049012184143066,0.03,-0.15,0.59,0.6
0.08046817779541016,-0.18,-0.4,0.35,0.56
0.09035921096801758,-0.3,-0.54,0.39,0.73
0.10039019584655762,-0.31,-0.64,0.1,0.71
0.11036109924316406,-0.3,-0.72,0.38,0.86
0.12054300308227539,0.31,-0.89,0.27,0.98
0.13057208061218262,0.8,-1.16,-0.01,1.4
0.14082813262939453,0.78,-1.36,0.03,1.56
0.15041208267211914,0.99,-1.12,-0.32,1.52
0.16059517860412598,0.96,-0.83,-0.52,1.37
0.17087817192077637,0.52,-0.63,-0.56,0.99
0.18076419830322266,0.07,-0.52,-0.28,0.59
0.19107508659362793,0.02,-0.23,0.18,0.29
0.2010490894317627,0.12,0.07,0.39,0.41
0.21106719970703125,0.0,-0.11,0.37,0.38
0.22109222412109375,0.11,-0.15,0.32,0.37
0.23100614547729492,0.33,0.05,0.48,0.58
0.24112915992736816,-0.39,0.12,0.52,0.66
0.2510380744934082,-1.15,0.3,0.33,1.23
0.2612800598144531,-0.83,0.87,0.44,1.28
0.2712211608886719,-0.95,0.75,0.43,1.28
0.28135013580322266,-0.78,0.36,0.06,0.86
0.2913379669189453,-0.46,0.36,-0.22,0.62
0.301638126373291,-0.3,0.5,-0.65,0.87
0.3114321231842041,-0.28,0.59,-0.76,1.0
0.32149600982666016,-0.33,0.7,-0.42,0.88
0.33144617080688477,-0.07,0.67,-0.28,0.72
0.34147214889526367,-0.49,0.54,0.2,0.75
0.35161709785461426,-0.77,0.09,-0.11,0.78
0.3616142272949219,-0.72,-0.31,0.09,0.78
0.3717069625854492,-0.22,-0.3,-0.21,0.42
0.38185596466064453,0.02,-0.28,-0.22,0.35
0.3917500972747803,0.09,-0.17,-0.54,0.57
