,time,New_AccelerationX,New_AccelerationY,New_AccelerationZ,new_NetAcceleration
998,10.005031824111938,-34.385980865468824,-3.026157560342151,-25.556058634982882,42.94956859637926
999,10.015240907669067,-25.067257285446207,-2.383744386652107,-19.560194665639433,31.884962607369648
1000,10.025192022323608,-16.20889783564323,-1.7774660142094538,-13.865875424997121,21.404444766905975
1001,10.036328077316284,-8.204911169025708,-1.2323258079377637,-8.737929488592076,12.049506460271278
1002,10.046894788742064,-1.3825443461772222,-0.7596938885583994,-4.379506466594045,4.654958707056234
1003,10.054406881332396,4.024870385258095,-0.35982592529598895,-0.9150469776682626,4.143231502822716
1004,10.065639972686768,7.897480228597903,-0.027929847395017596,1.6148569333610738,8.060938962223608
1005,10.074561834335327,10.237659051510962,0.24052451852440154,3.2477873678756075,10.74316702308626
1006,10.08445692062378,11.165637048377327,0.44726576986621636,4.085650492405157,11.898068637853829
1007,10.09493899345398,10.901348380638929,0.5912440646966982,4.2754622217097085,11.724698003333176
1008,10.104875802993774,9.734477898833616,0.6700486357684574,3.9873780217769905,10.540787856025064
1009,10.115009069442747,7.987231600486501,0.6818881838058496,3.3927488051303585,8.704687506725193
1010,10.125137090682983,5.975482397466064,0.6280000079827143,2.645236615718725,6.564910558841767
1011,10.1367609500885,3.973703070818066,0.51516467032938,1.8674943066360492,4.4207743346502735
1012,10.147395849227903,2.1885550415671196,0.3572035835024657,1.1447688843684958,2.4955687465293654
1013,10.154608964920044,0.7453045942464068,0.17428619447782506,0.5257619242404586,0.9285904461986421
1014,10.164719820022585,-0.3108025590265923,-0.010211758715827555,0.029795402898846735,0.3123944249621835
1015,10.174628973007202,-0.9997292347547132,-0.17450421740103253,-0.34253114032389137,1.0710918946596397
1016,10.185391902923584,-1.3834084521239849,-0.3032045166816415,-0.5990880458449028,1.5377445857548946
1017,10.19518780708313,-1.5406822617518665,-0.3901226625837916,-0.7494179787499784,1.7571354046891257
1018,10.205071926116943,-1.5465452569090394,-0.4378068340233953,-0.802461246017967,1.796502465054291
1019,10.215260982513428,-1.459744822326518,-0.45434602121687384,-0.767987521840546,1.7108740710547532
1020,10.226826906204224,-1.3196336248966547,-0.4492452330846424,-0.6595972569577253,1.5421811582279543
1021,10.237082958221436,-1.1500391138145478,-0.43016724420250957,-0.49675889946401697,1.3245388727722691
1022,10.247713804244995,-0.9661619247101081,-0.4015053590813323,-0.3041872765726703,1.0895895178273645
1023,10.254826784133911,-0.7806617257068819,-0.3648065200010291,-0.10847284014711919,0.8684946079674246
1024,10.2655508518219,-0.6066381464808771,-0.3203289254465167,0.06674193973689002,0.6892568082821647
1025,10.274847984313965,-0.45722682392281233,-0.2687413327507783,0.20516939368053969,0.5686587311792963
1026,10.28588891029358,-0.3430935520432563,-0.21220904753606543,0.30027232163613105,0.5029009171303775
1027,10.295387983322144,-0.2696825844804585,-0.1545701095190614,0.35493734677419686,0.4718062475888813
1028,10.305230855941772,-0.23571100481868412,-0.1006838338787757,0.3787881196654896,0.4573591059516361
1029,10.315491914749146,-0.2335582796567501,-0.05527624953188589,0.384281824512169,0.4530755504426756
1030,10.327321767807009,-0.2513518462511337,-0.021743088134591308,0.3829356214453314,0.4585740972484211
1031,10.337646961212158,-0.27598949080849666,-0.001360610148897736,0.3827042303498803,0.47184168767119844
1032,10.34810185432434,-0.29617609861661104,0.006843032857316635,0.3869431433813045,0.48733161676649667
1033,10.35501194000244,-0.30473639001347946,0.005609516548552217,0.39480723100828335,0.4987669633514072
1034,10.36514687538147,-0.299832227029095,-0.0013348313478677436,0.40252734167171117,0.5019256986180808
1035,10.376582860946655,-0.2849981730606394,-0.010010267600640079,0.4049616358689104,0.49529596266370124
1036,10.386200904846191,-0.26788432835005294,-0.016666899028183177,0.3971731931516244,0.4793603490663701
1037,10.396009922027588,-0.25760036809487136,-0.018121786580192173,0.3760474084763007,0.4561775994206785
1038,10.405463933944702,-0.2612869641312973,-0.01213094607781803,0.3416629433202486,0.4302924636987594
1039,10.415780782699583,-0.281548807135885,0.0023187152648930193,0.2977664412402638,0.409804783731243
1040,10.427359819412231,-0.3162152101245518,0.025112481665395103,0.2509719367278417,0.4044868463552715
1041,10.437177896499634,-0.36040647799490727,0.05555839341798541,0.2089885231175923,0.42030437453677977
1042,10.44822907447815,-0.409503067841483,0.09305608274057171,0.17863697408065551,0.45635881235635095
1043,10.455250978469849,-0.461351132973638,0.13747365042025697,0.1643799344315613,0.5086891342457147
1044,10.46592402458191,-0.5167325314664316,0.18906499912298427,0.1677289688738647,0.5752313360453954
1045,10.475241899490356,-0.5781176814669092,0.24807447641765565,0.18748607587933563,0.6564388990021849
1046,10.48587679862976,-0.6474606003199934,0.3142919887413221,0.22045615428306647,0.7527188048102564
1047,10.495389938354492,-0.7240779723500942,0.38676015025308363,0.2621386046752794,0.8617360221828457
1048,10.506288766860962,-0.8035061792427669,0.46377417050747144,0.3070693839785012,0.9772411513480891
1049,10.51559591293335,-0.8777717033806007,0.5432531280280383,0.3488144313589004,1.0896231604973172
1050,10.527493000030518,-0.9369376023333655,0.6234297547598637,0.379865868332278,1.1877772550903538
1051,10.53795289993286,-0.971346051626309,0.7036844072375115,0.3917485779713922,1.261804994974198
1052,10.548930883407593,-0.9738385649106172,0.7853464461828926,0.3755433738363795,1.306201905017628
1053,10.555443048477173,-0.9414111515762343,0.8723462240782495,0.3228477034054917,1.3234324805481659
1054,10.565673112869264,-0.8761092670924259,0.9715515755671424,0.22699414097207554,1.327782456544699
