,time,New_AccelerationX,New_AccelerationY,New_AccelerationZ,new_NetAcceleration
998,10.009336948394775,-3.9431806140041434,0.30352313261668284,-6.327695839262467,7.461939042964039
999,10.018688201904297,-3.377765928773026,0.1346742652507955,-5.210243610262519,6.2108033542837395
1000,10.029000282287598,-2.8261303420590203,-0.016894230937784256,-4.129187151062857,5.003747061337954
1001,10.038732051849363,-2.304406286228157,-0.14193528357846952,-3.120996316316273,3.882145278475819
1002,10.057400226593018,-1.8263783966256746,-0.23555707909265722,-2.21553053717465,2.880923592587111
1003,10.067485094070436,-1.4027305372461052,-0.2980760723127934,-1.4339867953209162,2.0280089827618912
1004,10.06879210472107,-1.0407160935284054,-0.3350304497001612,-0.7881109889632388,1.3477589994060255
1005,10.078858137130736,-0.7442505074897252,-0.3564042017296861,-0.28067013626905907,0.8716125849840516
1006,10.089113235473633,-0.5143364804030907,-0.3752463112458612,0.0930662077261237,0.643438519361086
1007,10.099383115768433,-0.3496782521910875,-0.4059579682696721,0.3432322759277439,0.6363058598626865
1008,10.109634160995483,-0.24735348406734195,-0.4625340766150875,0.483083674512523,0.7130857975664259
1009,10.119265079498293,-0.20345941405831874,-0.5569793675170424,0.5268845503742831,0.7932396097218982
1010,10.12932300567627,-0.21366981406490787,-0.6980255420778478,0.48821126368682294,0.8782053773612924
1011,10.139371156692505,-0.27361230156480115,-0.8902094575875167,0.3788088778254944,1.0054017783280764
1012,10.157732963562012,-0.37895451714506617,-1.1333412871422592,0.20804579242568766,1.2129930135627143
1013,10.16779899597168,-0.5251354639971905,-1.422367835889182,-0.017076385717000722,1.516307725716906
1014,10.169404983520508,-0.7067820300336036,-1.7475987942360878,-0.29149321165490777,1.9075142662729268
1015,10.179038047790527,-0.9169353412681678,-2.095222530915165,-0.6114240399564946,2.367396720188199
1016,10.18914794921875,-1.1462520463069583,-2.448018898170589,-0.9736761092584845,2.873105540213233
1017,10.199343204498293,-1.3823932021256966,-2.786203068041126,-1.3749965746004558,3.4006696519668163
1018,10.20907711982727,-1.609878190549019,-3.088430259287632,-1.8114441438445608,3.9257405850562272
1019,10.219174146652222,-1.8106671752127375,-3.3331451295209233,-2.277666979322354,4.42449307181482
1020,10.229149103164673,-1.96556424324992,-3.50055154805817,-2.7659534172996905,4.875223301719308
1021,10.23925495147705,-2.056281157477347,-3.575318645386289,-3.264969538514943,5.260344256992474
1022,10.257735252380373,-2.0678260041279484,-3.549698950746884,-3.7582395201056635,5.567821056280934
1023,10.26806116104126,-1.9908436135769683,-3.4262828059196133,-4.222698673304277,5.790859715567826
1024,10.269679069519045,-1.8235770986267859,-3.21944891869239,-4.627992910162885,5.9252513154484525
1025,10.27933406829834,-1.57315409560122,-2.954720823824008,-4.937400525910238,5.965158246727811
1026,10.289209127426147,-1.2558773119832112,-2.6656289698048594,-5.111081780603303,5.899657837148874
1027,10.29935598373413,-0.8961768254115697,-2.388363534709607,-5.111738766702468,5.712905258740442
